,title,link,date_published,text,like_count,reply_parent_id,source,cleaned_text
888,He needs to be deported if they are not going to put him in prison for crimes against the American people! He had no right to touch one penny of our tax money. Everything he has done is illegal! Lock the rat bast*rd up! Send him to prison in El Salvador!,https://www.youtube.com/watch?v=0yzXOd8Cs0U&lc=UgzBtw952XurZ5Ir5aF4AaABAg,2025-05-20 23:59:52,He needs to be deported if they are not going to put him in prison for crimes against the American people! He had no right to touch one penny of our tax money. Everything he has done is illegal! Lock the rat bast*rd up! Send him to prison in El Salvador!,0,,youtube,deported going put prison crime american touch penny tax money done illegal lock rat bast rd send prison el salvador
889,"Trump whole life and business model is about selling himself. Why as president would you think he be any different. Musk paid 288 million to buy Trump the presidency so he can make Billions in Tax dollars. It’s always about MONEY and bragging rights. Now what he selling the ARABS and what they getting for giving him resorts, jet and promises of trillions of dollars. No-one does anything for nothing.",https://www.youtube.com/watch?v=0yzXOd8Cs0U&lc=UgxWQU0alAuEQ4RaxGB4AaABAg,2025-05-20 23:57:33,"Trump whole life and business model is about selling himself. Why as president would you think he be any different. Musk paid 288 million to buy Trump the presidency so he can make Billions in Tax dollars. It’s always about MONEY and bragging rights. Now what he selling the ARABS and what they getting for giving him resorts, jet and promises of trillions of dollars. No-one does anything for nothing.",0,,youtube,trump whole business model selling president different musk paid million trump presidency billion tax dollar money bragging selling arab getting giving resort jet promise trillion dollar doe anything
890,He should have bought another wife during his Mid-Life crisis not a president,https://www.youtube.com/watch?v=0yzXOd8Cs0U&lc=UgxCuZpGS_87prq5A6d4AaABAg,2025-05-20 23:56:17,He should have bought another wife during his Mid-Life crisis not a president,18,,youtube,bought wife mid crisis president
891,Adolf Musk needs to crawl back into his hole.,https://www.youtube.com/watch?v=0yzXOd8Cs0U&lc=UgxfMzMBRI__W1AwBep4AaABAg,2025-05-20 23:53:13,Adolf Musk needs to crawl back into his hole.,0,,youtube,adolf musk crawl hole
892,"Its ok for Soros, then its ok for Musk.",https://www.youtube.com/watch?v=0yzXOd8Cs0U&lc=Ugy4GDbGmGXmHE2eIO54AaABAg,2025-05-20 23:50:28,"Its ok for Soros, then its ok for Musk.",1,,youtube,ok soros ok musk
893,Poser,https://www.youtube.com/watch?v=0yzXOd8Cs0U&lc=UgzbeP--h-GkUgtf1F14AaABAg,2025-05-20 23:49:41,Poser,0,,youtube,poser
894,"what a sniveling little coward.  i feel bad for anyone who has to interact with him, he looks and sounds like he sucks to be around",https://www.youtube.com/watch?v=0yzXOd8Cs0U&lc=UgxubAUlQFGno-osm_N4AaABAg,2025-05-20 23:48:59,"what a sniveling little coward.  i feel bad for anyone who has to interact with him, he looks and sounds like he sucks to be around",0,,youtube,sniveling little coward feel bad interact sound suck around
895,"MAGA and Trump turning on him now and he&#39;s ruined his auto company. I don&#39;t care how much money he has, he&#39;s not very bright.",https://www.youtube.com/watch?v=0yzXOd8Cs0U&lc=Ugx-RNPth5uXGEFfTKV4AaABAg,2025-05-20 23:48:58,"MAGA and Trump turning on him now and he's ruined his auto company. I don't care how much money he has, he's not very bright.",0,,youtube,maga trump turning ruined auto company money bright
896,"Keep your money let politicians fight their own battles,live a happy life ,man .",https://www.youtube.com/watch?v=0yzXOd8Cs0U&lc=Ugzv0VuunPHStqTWMRN4AaABAg,2025-05-20 23:48:57,"Keep your money let politicians fight their own battles,live a happy life ,man .",1,,youtube,keep money politician fight battle live happy
897,He’s going to need the money for Tesla’s bankruptcy.,https://www.youtube.com/watch?v=0yzXOd8Cs0U&lc=Ugx2eZDw_XUUrpWURJp4AaABAg,2025-05-20 23:45:25,He’s going to need the money for Tesla’s bankruptcy.,8,,youtube,going money tesla bankruptcy
898,He should be arrested and deported for election interference and other crimes we can find on him,https://www.youtube.com/watch?v=0yzXOd8Cs0U&lc=UgxxMFy8MostPWhsfZh4AaABAg,2025-05-20 23:45:24,He should be arrested and deported for election interference and other crimes we can find on him,1,,youtube,arrested deported election interference crime
899,NOS COMUNICAMOS SR 💪,https://www.youtube.com/watch?v=smK9dgdTl40&lc=UgxKS8Cmh_vj5F7dkvJ4AaABAg,2025-05-20 22:50:31,NOS COMUNICAMOS SR 💪,0,,youtube,comunicamos sr
900,"ALLÁ NO SENTAREMOS A VER MOMENTOS ÉPICOS Y ESTUDIAR TODO PARA QUE USTED DECIDA Y YO LE DOY EL SUPOR DE LO HISPANO ESTO ES PLUS ,PREPARÉ LOS SUVENIRS PARA CADA PARQUE",https://www.youtube.com/watch?v=smK9dgdTl40&lc=UgyBUB-I7lwyk9Rjy-54AaABAg,2025-05-20 22:48:10,"ALLÁ NO SENTAREMOS A VER MOMENTOS ÉPICOS Y ESTUDIAR TODO PARA QUE USTED DECIDA Y YO LE DOY EL SUPOR DE LO HISPANO ESTO ES PLUS ,PREPARÉ LOS SUVENIRS PARA CADA PARQUE",0,,youtube,sentaremos ver momentos picos estudiar todo para que usted decida yo le doy el supor de lo hispano esto e plus prepar los suvenirs para cada parque
901,"YO CREO QUE ME PUEDO ESTAVILISAR DE 1a2MESES DE NO PASAR NADA DE GRAVEDAD QUE MI VIDA NO ME LO PERMITA ,,SON COSAS DISTINTAS",https://www.youtube.com/watch?v=smK9dgdTl40&lc=Ugw4bnJpykIXCapcnkh4AaABAg,2025-05-20 22:41:00,"YO CREO QUE ME PUEDO ESTAVILISAR DE 1a2MESES DE NO PASAR NADA DE GRAVEDAD QUE MI VIDA NO ME LO PERMITA ,,SON COSAS DISTINTAS",1,,youtube,yo creo que puedo estavilisar de meses de pasar nada de gravedad que mi vida lo permita son cosas distintas
902,YO LO QUE QUIRO ES VIVIR Y DISFRUTAR DE LA VIDA PERO ME GOZARÉ ESE PROYECTO EN VIDA YO ME MONTO EN ESAS MONTAÑAS 🏔️ SIN MIEDO NO SE USTED PERO YO SÍ Y ME GOZO 🎉🎉,https://www.youtube.com/watch?v=smK9dgdTl40&lc=Ugx9VmK9a_a0nO9FnE94AaABAg,2025-05-20 22:38:47,YO LO QUE QUIRO ES VIVIR Y DISFRUTAR DE LA VIDA PERO ME GOZARÉ ESE PROYECTO EN VIDA YO ME MONTO EN ESAS MONTAÑAS 🏔️ SIN MIEDO NO SE USTED PERO YO SÍ Y ME GOZO 🎉🎉,1,,youtube,yo lo que quiro e vivir disfrutar de la vida pero gozar ese proyecto en vida yo monto en esas monta sin miedo se usted pero yo gozo
903,YYO VOY SIN MIEDA PARA AYUDARTE EN EL PLAN NO HAY PROBLEMA PERO PRIMERO LO DE AKA PARA PODER ARRANKAR BIEN DEME UN TIEMPO RASONABLE POR CONTRATO Y NOS ENTEDEMOS NO HAY PROBLEMA ENVÍEME EL CONTRATO EN INGLÉS Y ESPAÑOL NO PROBLEMA CUENTE CONMIGO HAY MUCHO PARA CREAR MUCHO MÚSICA ANÁLISIS PROFUNDO ALGO CONCRETO DE NÚMERO NO VA SER PROBLEMA,https://www.youtube.com/watch?v=smK9dgdTl40&lc=Ugxu8TVkb5FRBz_z-2t4AaABAg,2025-05-20 22:37:16,YYO VOY SIN MIEDA PARA AYUDARTE EN EL PLAN NO HAY PROBLEMA PERO PRIMERO LO DE AKA PARA PODER ARRANKAR BIEN DEME UN TIEMPO RASONABLE POR CONTRATO Y NOS ENTEDEMOS NO HAY PROBLEMA ENVÍEME EL CONTRATO EN INGLÉS Y ESPAÑOL NO PROBLEMA CUENTE CONMIGO HAY MUCHO PARA CREAR MUCHO MÚSICA ANÁLISIS PROFUNDO ALGO CONCRETO DE NÚMERO NO VA SER PROBLEMA,1,,youtube,yyo voy sin mieda para ayudarte en el plan hay problema pero primero lo de aka para poder arrankar bien deme un tiempo rasonable por contrato entedemos hay problema env eme el contrato en ingl espa ol problema cuente conmigo hay mucho para crear mucho sica lisis profundo algo concreto de n mero va ser problema
904,EN LA MESA DE ALLÁ PUEDE SER .00 ALGO SI ENTIENDES POR MI YO TENGO UNAS COSAS POR AKA QUE QUIERO HACER ESTAMOS BIEN VAMOS A TRANFORMAR ESE PLAN,https://www.youtube.com/watch?v=smK9dgdTl40&lc=Ugyg6SmV3zy6225211h4AaABAg,2025-05-20 22:33:41,EN LA MESA DE ALLÁ PUEDE SER .00 ALGO SI ENTIENDES POR MI YO TENGO UNAS COSAS POR AKA QUE QUIERO HACER ESTAMOS BIEN VAMOS A TRANFORMAR ESE PLAN,1,,youtube,en la mesa de puede ser algo si entiendes por mi yo tengo unas cosas por aka que quiero hacer estamos bien vamos tranformar ese plan
905,LOS TÉRMINOS Y CONDICIONES LO QUE HAY ASTA AHORA EN ZENIS Y SI DESPUÉS ME QUIERES REGALAS ENTRADAS DE LOS PARQUES BIEN SI NO LA CONPRARECIGUAL Y ME GOZARÉ TU OBRA MAESTRA,https://www.youtube.com/watch?v=smK9dgdTl40&lc=Ugyo3dPGZ1WDjVOPSwp4AaABAg,2025-05-20 22:31:24,LOS TÉRMINOS Y CONDICIONES LO QUE HAY ASTA AHORA EN ZENIS Y SI DESPUÉS ME QUIERES REGALAS ENTRADAS DE LOS PARQUES BIEN SI NO LA CONPRARECIGUAL Y ME GOZARÉ TU OBRA MAESTRA,0,,youtube,los rminos condiciones lo que hay asta ahora en zenis si despu quieres regalas entradas de los parques bien si la conprarecigual gozar tu obra maestra
906,ELON TIENE MUCHA CAPASIDAD Y VISIÓN SE PROPONE LLEGAR A LA LUNA Y LO HACE YO ESTOY VIEN CLARO EN ESO,https://www.youtube.com/watch?v=smK9dgdTl40&lc=UgznLkgOwVusI25gWOV4AaABAg,2025-05-20 22:29:05,ELON TIENE MUCHA CAPASIDAD Y VISIÓN SE PROPONE LLEGAR A LA LUNA Y LO HACE YO ESTOY VIEN CLARO EN ESO,0,,youtube,elon tiene mucha capasidad visi n se propone llegar la luna lo hace yo estoy vien claro en eso
907,"Monkey and human are two separate species. In movies, you can take take a hypothetical example of evolution from monkey to human, but there is a difference between exemplifying something and factualising it. The fact is we were human and we will always be human. No monkey will ever replace man as the dominant species. If a robot gets damaged, we can fix it mechanically, it will start functioning the same way and will make the same mistake because of which it was damaged, then we would need more money to give it better sensory memory, make it more flexible to work it&#39;s way around that mistake. But if a person gets injured, a person will heal biologically, the muscle memory will not let it make the same mistake again. What I am saying is to operate the robot you will need endless money, to operate a man you just need endless will. Will is free, money is not.",https://www.youtube.com/watch?v=smK9dgdTl40&lc=UgxuVtHuUBhLZPqAVNR4AaABAg,2025-05-13 06:37:34,"Monkey and human are two separate species. In movies, you can take take a hypothetical example of evolution from monkey to human, but there is a difference between exemplifying something and factualising it. The fact is we were human and we will always be human. No monkey will ever replace man as the dominant species. If a robot gets damaged, we can fix it mechanically, it will start functioning the same way and will make the same mistake because of which it was damaged, then we would need more money to give it better sensory memory, make it more flexible to work it's way around that mistake. But if a person gets injured, a person will heal biologically, the muscle memory will not let it make the same mistake again. What I am saying is to operate the robot you will need endless money, to operate a man you just need endless will. Will is free, money is not.",0,,youtube,monkey human two separate specie movie hypothetical example evolution monkey human difference exemplifying factualising fact human human monkey ever replace dominant specie robot damaged fix mechanically functioning mistake wa damaged money better sensory memory flexible around mistake injured heal biologically muscle memory mistake saying operate robot endless money operate endless free money
908,Joe blowing a lot of smoke up Elon;s ass.,https://www.youtube.com/watch?v=Ra3fv8gl6NE&lc=Ugxt5NyWhvShidVynqJ4AaABAg,2025-05-07 03:58:30,Joe blowing a lot of smoke up Elon;s ass.,0,,youtube,joe blowing lot smoke elon
909,Smart is as smart does. Bad people do bad things. You SO BRILLIANT said the fan boy equally as big smart algorithm!! 🥴,https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=Ugy52WsJls5N2dqKlJd4AaABAg,2025-05-05 17:47:22,Smart is as smart does. Bad people do bad things. You SO BRILLIANT said the fan boy equally as big smart algorithm!! 🥴,0,,youtube,smart smart doe bad bad brilliant said fan boy equally smart algorithm
910,Wow! Your mind so big brave. You big solve big problem. Big brave!! 🥴,https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=Ugy273DHeYFi_ASgp354AaABAg,2025-05-05 17:46:25,Wow! Your mind so big brave. You big solve big problem. Big brave!! 🥴,0,,youtube,wow mind brave solve problem brave
911,The idea of your fan boys in a self driving car …SCARES ME,https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=Ugz6x4o2kr1JhQGtTSt4AaABAg,2025-05-05 17:45:18,The idea of your fan boys in a self driving car …SCARES ME,1,,youtube,idea fan boy self driving car scare
912,"It’s ok. Even though they are being sold like slaves, and even though no one cares to stick up for them, THEY ARE WAY BETTER BOYS than a bunch of balls heavy cucks who destroyed the entire worlds lives for their ego and stupid games!",https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=UgzskkNZKMLLeOtWdmJ4AaABAg,2025-05-05 17:10:37,"It’s ok. Even though they are being sold like slaves, and even though no one cares to stick up for them, THEY ARE WAY BETTER BOYS than a bunch of balls heavy cucks who destroyed the entire worlds lives for their ego and stupid games!",1,,youtube,ok though sold slave though stick better boy bunch ball heavy cucks destroyed entire world ego stupid game
913,&quot;and the outcome for humanity will be the sun of human will.&quot;,https://www.youtube.com/watch?v=Ra3fv8gl6NE&lc=UgyXXXHO85CjVwEq6gJ4AaABAg,2025-05-02 23:56:18,"""and the outcome for humanity will be the sun of human will.""",1,,youtube,outcome humanity sun human
914,&quot;This was futile. I tried for years.&quot;,https://www.youtube.com/watch?v=Ra3fv8gl6NE&lc=UgxOIgs41iiyQQ6nXyl4AaABAg,2025-05-02 23:51:20,"""This was futile. I tried for years.""",0,,youtube,wa futile tried
915,I&#39;m not sure Elon is not 100% human?,https://www.youtube.com/watch?v=Ra3fv8gl6NE&lc=UgxjFSKg-0J-jhe8KmF4AaABAg,2025-04-30 06:13:15,I'm not sure Elon is not 100% human?,0,,youtube,sure elon human
916,well well well,https://www.youtube.com/watch?v=Ra3fv8gl6NE&lc=UgxQc1zfI61gO7-pUVR4AaABAg,2025-04-27 13:09:37,well well well,1,,youtube,
917,He thinks he’s the thug life meme in the flesh,https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=UgwDusVp-KnpHzpuJyh4AaABAg,2025-04-27 11:10:11,He thinks he’s the thug life meme in the flesh,3,,youtube,thug meme flesh
918,"This is how we as Americans have always operated. We never fix anything until it becomes a problem, where now it will cost us 50 times more. Same with this new AI. It will become a problem in the future so we should fix it now but it&#39;s not a problem now so let&#39;s fix it later.",https://www.youtube.com/watch?v=Ra3fv8gl6NE&lc=Ugx0Si7CYklrdmP6_wd4AaABAg,2025-04-23 13:45:33,"This is how we as Americans have always operated. We never fix anything until it becomes a problem, where now it will cost us 50 times more. Same with this new AI. It will become a problem in the future so we should fix it now but it's not a problem now so let's fix it later.",0,,youtube,american operated fix anything becomes problem cost u new ai become problem future fix problem fix later
919,haha funny you were so outraged about FEMA taking &quot;money away from americans&quot;. now you&#39;re taken FEMA away from americans.,https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=Ugx7Nzc54yClxeU31dl4AaABAg,2025-04-20 01:23:40,"haha funny you were so outraged about FEMA taking ""money away from americans"". now you're taken FEMA away from americans.",0,,youtube,haha funny outraged fema taking money away american taken fema away american
920,"i wouldn&#39;t hold your breath on DOGE dividends. that was based on him finding 2 trillion in fraud and giving out 20% in dividends. so far he claims 150 bil with the verified number closer to 30 bil. that&#39;s about $75 a person if you kept the list of people the same. Even if they gave out the entire 30 bil in $5000 checks, only 6,000,000 people would receive them as opposed to the original number of 80,000,000 people. crazy huh",https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=Ugy_nBERu6rmRjwZtWV4AaABAg.AGYPSPq6W1KAH6BwwV3mQm,2025-04-20 01:00:38,"i wouldn't hold your breath on DOGE dividends. that was based on him finding 2 trillion in fraud and giving out 20% in dividends. so far he claims 150 bil with the verified number closer to 30 bil. that's about $75 a person if you kept the list of people the same. Even if they gave out the entire 30 bil in $5000 checks, only 6,000,000 people would receive them as opposed to the original number of 80,000,000 people. crazy huh",1,Ugy_nBERu6rmRjwZtWV4AaABAg,youtube,hold breath doge dividend wa based finding trillion fraud giving dividend far claim bil verified number closer bil kept list gave entire bil check receive opposed original number crazy huh
921,ElonSaw  🤣🤣🤣🤣 .....too funny.,https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=UgzxWL7w1VHbWolBMQZ4AaABAg,2025-04-18 21:45:01,ElonSaw  🤣🤣🤣🤣 .....too funny.,1,,youtube,elonsaw funny
922,I really need the money man 🙂‍↕️,https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=UgxFtV2otT8eSx6puHx4AaABAg,2025-04-18 17:10:24,I really need the money man 🙂‍↕️,0,,youtube,money
923,i tried to watch but i just can&#39;t he is such an idiot,https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=Ugysjuff5SiphUEVxdx4AaABAg,2025-04-12 10:25:38,i tried to watch but i just can't he is such an idiot,1,,youtube,tried idiot
924,Next on the list to audit- insurance and medical care!,https://www.youtube.com/watch?v=oBEoqiZRIvg&lc=Ugx4SFRDVjbMII2OWEx4AaABAg,2025-04-11 15:19:58,Next on the list to audit- insurance and medical care!,0,,youtube,next list audit insurance medical
